x_0,x_1,x_2
-3.300000,2.100000,1087.093246
-3.300000,2.200000,1103.896390
-3.300000,2.300000,1124.781644
-3.300000,2.400000,1150.425221
-3.300000,2.500000,1181.541515
-3.300000,2.600000,1218.865587
-3.300000,2.700000,1263.129731
-3.300000,2.800000,1315.034064
-3.300000,2.900000,1375.211597
-3.300000,3.000000,1444.189079
-3.300000,3.100000,1522.345739
-3.300000,3.200000,1609.872962
-3.300000,3.300000,1706.738642
-3.300000,3.400000,1812.660308
-3.300000,3.500000,1927.090951
-3.300000,3.600000,2049.220620
-3.300000,3.700000,2177.995422
-3.300000,3.800000,2312.153615
-3.300000,3.900000,2450.276374
-3.300000,4.000000,2590.849016
-3.300000,4.100000,2732.327138
-3.300000,4.200000,2873.201764
-3.300000,4.300000,3012.057996
-3.300000,4.400000,3147.622907
-3.300000,4.500000,3278.800042
-3.300000,4.600000,3404.689669
-3.300000,4.700000,3524.595489
-3.300000,4.800000,3638.019713
-3.300000,4.900000,3744.649082
-3.200000,-5.000000,3833.217104
-3.200000,-4.900000,3731.402710
-3.200000,-4.800000,3622.297101
-3.200000,-4.700000,3506.012284
-3.200000,-4.600000,3382.827704
-3.200000,-4.500000,3253.213120
-3.200000,-4.400000,3117.845630
-3.200000,-4.300000,2977.617783
-3.200000,-4.200000,2833.633886
-3.200000,-4.100000,2687.192227
-3.200000,-4.000000,2539.752042
-3.200000,-3.900000,2392.885734
-3.200000,-3.800000,2248.218689
-3.200000,-3.700000,2107.360916
-3.200000,-3.600000,1971.836191
-3.200000,-3.500000,1843.015081
-3.200000,-3.400000,1722.057958
-3.200000,-3.300000,1609.872960
-3.200000,-3.200000,1507.091937
-3.200000,-3.100000,1414.065160
-3.200000,-3.000000,1330.873445
-3.200000,-2.900000,1257.354604
-3.200000,-2.800000,1193.140106
-3.200000,-2.700000,1137.697531
-3.200000,-2.600000,1090.374648
-3.200000,-2.500000,1050.441732
-3.200000,-2.400000,1017.129624
-3.200000,-2.300000,989.662051
-3.200000,-2.200000,967.281531
-3.200000,-2.100000,949.268919
-3.200000,-2.000000,934.957052
-3.200000,-1.900000,923.739293
-3.200000,-1.800000,915.073833
-3.200000,-1.700000,908.484669
-3.200000,-1.600000,903.560063
-3.200000,-1.500000,899.949222
-3.200000,-1.400000,897.357778
-3.200000,-1.300000,895.542563
-3.200000,-1.200000,894.306022
-3.200000,-1.100000,893.490561
-3.200000,-1.000000,892.973006
-3.200000,-0.900000,892.659326
-3.200000,-0.800000,892.479689
-3.200000,-0.700000,892.383941
-3.200000,-0.600000,892.337514
-3.200000,-0.500000,892.317801
-3.200000,-0.400000,892.311014
-3.200000,-0.300000,892.309509
-3.200000,-0.200000,892.309605
-3.200000,-0.100000,892.309889
-3.200000,-0.000000,892.309998
-3.200000,0.100000,892.309889
-3.200000,0.200000,892.309605
-3.200000,0.300000,892.309509
-3.200000,0.400000,892.311014
-3.200000,0.500000,892.317802
-3.200000,0.600000,892.337514
-3.200000,0.700000,892.383941
-3.200000,0.800000,892.479689
-3.200000,0.900000,892.659326
-3.200000,1.000000,892.973007
-3.200000,1.100000,893.490561
-3.200000,1.200000,894.306022
-3.200000,1.300000,895.542563
-3.200000,1.400000,897.357779
-3.200000,1.500000,899.949222
-3.200000,1.600000,903.560063
-3.200000,1.700000,908.484669
-3.200000,1.800000,915.073833
-3.200000,1.900000,923.739293
-3.200000,2.000000,934.957053
-3.200000,2.100000,949.268919
-3.200000,2.200000,967.281532
-3.200000,2.300000,989.662051
-3.200000,2.400000,1017.129625
-3.200000,2.500000,1050.441732
-3.200000,2.600000,1090.374649
-3.200000,2.700000,1137.697532
-3.200000,2.800000,1193.140107
-3.200000,2.900000,1257.354605
-3.200000,3.000000,1330.873446
-3.200000,3.100000,1414.065161
-3.200000,3.200000,1507.091938
-3.200000,3.300000,1609.872962
-3.200000,3.400000,1722.057960
-3.200000,3.500000,1843.015084
-3.200000,3.600000,1971.836194
-3.200000,3.700000,2107.360920
-3.200000,3.800000,2248.218695
-3.200000,3.900000,2392.885741
-3.200000,4.000000,2539.752050
-3.200000,4.100000,2687.192237
-3.200000,4.200000,2833.633899
-3.200000,4.300000,2977.617798
-3.200000,4.400000,3117.845648
-3.200000,4.500000,3253.213142
-3.200000,4.600000,3382.827730
-3.200000,4.700000,3506.012316
-3.200000,4.800000,3622.297138
-3.200000,4.900000,3731.402753
-3.100000,-5.000000,3823.543954
-3.100000,-4.900000,3719.853437
-3.100000,-4.800000,3608.560067
-3.100000,-4.700000,3489.741127
-3.100000,-4.600000,3363.643662
-3.100000,-4.500000,3230.709754
-3.100000,-4.400000,3091.596328
-3.100000,-4.300000,2947.186246
-3.100000,-4.200000,2798.587535
-3.100000,-4.100000,2647.118069
-3.100000,-4.000000,2494.274199
-3.100000,-3.900000,2341.683372
-3.100000,-3.800000,2191.042876
-3.100000,-3.700000,2044.048794
-3.100000,-3.600000,1902.321000
-3.100000,-3.500000,1767.330920
-3.100000,-3.400000,1640.338751
-3.100000,-3.300000,1522.345737
-3.100000,-3.200000,1414.065160
-3.100000,-3.100000,1315.913321
-3.100000,-3.000000,1228.019457
-3.100000,-2.900000,1150.251526
-3.100000,-2.800000,1082.253629
-3.100000,-2.700000,1023.490302
-3.100000,-2.600000,973.293180
-3.100000,-2.500000,930.906245
-3.100000,-2.400000,895.526862
-3.100000,-2.300000,866.340852
-3.100000,-2.200000,842.550806
-3.100000,-2.100000,823.397570
-3.100000,-2.000000,808.175394
-3.100000,-1.900000,796.241533
-3.100000,-1.800000,787.021237
-3.100000,-1.700000,780.009099
-3.100000,-1.600000,774.767650
-3.100000,-1.500000,770.923982
-3.100000,-1.400000,768.165056
-3.100000,-1.300000,766.232205
-3.100000,-1.200000,764.915248
-3.100000,-1.100000,764.046495
-3.100000,-1.000000,763.494870
-3.100000,-0.900000,763.160301
-3.100000,-0.800000,762.968471
-3.100000,-0.700000,762.866000
-3.100000,-0.600000,762.816098
-3.100000,-0.500000,762.794706
-3.100000,-0.400000,762.787145
-3.100000,-0.300000,762.785281
-3.100000,-0.200000,762.785198
-3.100000,-0.100000,762.785389
-3.100000,-0.000000,762.785466
-3.100000,0.100000,762.785389
-3.100000,0.200000,762.785198
-3.100000,0.300000,762.785281
-3.100000,0.400000,762.787145
-3.100000,0.500000,762.794706
-3.100000,0.600000,762.816098
-3.100000,0.700000,762.866000
-3.100000,0.800000,762.968471
-3.100000,0.900000,763.160301
-3.100000,1.000000,763.494870
-3.100000,1.100000,764.046495
-3.100000,1.200000,764.915248
-3.100000,1.300000,766.232205
-3.100000,1.400000,768.165056
-3.100000,1.500000,770.923982
-3.100000,1.600000,774.767650
-3.100000,1.700000,780.009099
-3.100000,1.800000,787.021237
-3.100000,1.900000,796.241533
-3.100000,2.000000,808.175394
-3.100000,2.100000,823.397570
-3.100000,2.200000,842.550806
-3.100000,2.300000,866.340853
-3.100000,2.400000,895.526862
-3.100000,2.500000,930.906246
-3.100000,2.600000,973.293181
-3.100000,2.700000,1023.490303
-3.100000,2.800000,1082.253630
-3.100000,2.900000,1150.251526
-3.100000,3.000000,1228.019457
-3.100000,3.100000,1315.913322
-3.100000,3.200000,1414.065161
-3.100000,3.300000,1522.345739
-3.100000,3.400000,1640.338753
-3.100000,3.500000,1767.330922
-3.100000,3.600000,1902.321004
-3.100000,3.700000,2044.048798
-3.100000,3.800000,2191.042881
-3.100000,3.900000,2341.683378
-3.100000,4.000000,2494.274207
-3.100000,4.100000,2647.118079
-3.100000,4.200000,2798.587547
-3.100000,4.300000,2947.186261
-3.100000,4.400000,3091.596346
-3.100000,4.500000,3230.709775
-3.100000,4.600000,3363.643688
-3.100000,4.700000,3489.741158
-3.100000,4.800000,3608.560103
-3.100000,4.900000,3719.853480
-3.000000,-5.000000,3815.194281
-3.000000,-4.900000,3709.865133
-3.000000,-4.800000,3596.656835
-3.000000,-4.700000,3475.614660
-3.000000,-4.600000,3346.955326
-3.000000,-4.500000,3211.094398
-3.000000,-4.400000,3068.668589
-3.000000,-4.300000,2920.549597
-3.000000,-4.200000,2767.846057
-3.000000,-4.100000,2611.890635
-3.000000,-4.000000,2454.210354
-3.000000,-3.900000,2296.479865
-3.000000,-3.800000,2140.459468
-3.000000,-3.700000,1987.921874
-3.000000,-3.600000,1840.573593
-3.000000,-3.500000,1699.977993
-3.000000,-3.400000,1567.487204
-3.000000,-3.300000,1444.189078
-3.000000,-3.200000,1330.873445
-3.000000,-3.100000,1228.019457
-3.000000,-3.000000,1135.803211
-3.000000,-2.900000,1054.122732
-3.000000,-2.800000,982.635894
-3.000000,-2.700000,920.806301
-3.000000,-2.600000,867.952265
-3.000000,-2.500000,823.294737
-3.000000,-2.400000,786.001102
-3.000000,-2.300000,755.222839
-3.000000,-2.200000,730.126093
-3.000000,-2.100000,709.915013
-3.000000,-2.000000,693.848334
-3.000000,-1.900000,681.249991
-3.000000,-1.800000,671.514780
-3.000000,-1.700000,664.110074
-3.000000,-1.600000,658.574558
-3.000000,-1.500000,654.514816
-3.000000,-1.400000,651.600483
-3.000000,-1.300000,649.558510
-3.000000,-1.200000,648.166990
-3.000000,-1.100000,647.248855
-3.000000,-1.000000,646.665692
-3.000000,-0.900000,646.311820
-3.000000,-0.800000,646.108752
-3.000000,-0.700000,646.000116
-3.000000,-0.600000,645.947055
-3.000000,-0.500000,645.924159
-3.000000,-0.400000,645.915927
-3.000000,-0.300000,645.913767
-3.000000,-0.200000,645.913542
-3.000000,-0.100000,645.913661
-3.000000,-0.000000,645.913716
-3.000000,0.100000,645.913661
-3.000000,0.200000,645.913542
-3.000000,0.300000,645.913767
-3.000000,0.400000,645.915927
-3.000000,0.500000,645.924159
-3.000000,0.600000,645.947055
-3.000000,0.700000,646.000116
-3.000000,0.800000,646.108752
-3.000000,0.900000,646.311820
-3.000000,1.000000,646.665692
-3.000000,1.100000,647.248855
-3.000000,1.200000,648.166990
-3.000000,1.300000,649.558510
-3.000000,1.400000,651.600484
-3.000000,1.500000,654.514817
-3.000000,1.600000,658.574558
-3.000000,1.700000,664.110074
-3.000000,1.800000,671.514780
-3.000000,1.900000,681.249991
-3.000000,2.000000,693.848334
-3.000000,2.100000,709.915013
-3.000000,2.200000,730.126093
-3.000000,2.300000,755.222840
-3.000000,2.400000,786.001102
-3.000000,2.500000,823.294737
-3.000000,2.600000,867.952265
-3.000000,2.700000,920.806301
-3.000000,2.800000,982.635894
-3.000000,2.900000,1054.122733
-3.000000,3.000000,1135.803212
-3.000000,3.100000,1228.019457
-3.000000,3.200000,1330.873446
-3.000000,3.300000,1444.189079
-3.000000,3.400000,1567.487206
-3.000000,3.500000,1699.977995
-3.000000,3.600000,1840.573596
-3.000000,3.700000,1987.921878
-3.000000,3.800000,2140.459473
-3.000000,3.900000,2296.479872
-3.000000,4.000000,2454.210362
-3.000000,4.100000,2611.890644
-3.000000,4.200000,2767.846069
-3.000000,4.300000,2920.549612
-3.000000,4.400000,3068.668606
-3.000000,4.500000,3211.094419
-3.000000,4.600000,3346.955352
-3.000000,4.700000,3475.614691
-3.000000,4.800000,3596.656871
-3.000000,4.900000,3709.865175
-2.900000,-5.000000,3808.045094
-2.900000,-4.900000,3701.297391
-2.900000,-4.800000,3586.428324
-2.900000,-4.700000,3463.454183
-2.900000,-4.600000,3332.563886
-2.900000,-4.500000,3194.148239
-2.900000,-4.400000,3048.824450
-2.900000,-4.300000,2897.452421
-2.900000,-4.200000,2741.139212
-2.900000,-4.100000,2581.228404
-2.900000,-4.000000,2419.272105
-2.900000,-3.900000,2256.985008
-2.900000,-3.800000,2096.181977
-2.900000,-3.700000,1938.703042
-2.900000,-3.600000,1786.331701
-2.900000,-3.500000,1640.713828
-2.900000,-3.400000,1503.284805
-2.900000,-3.300000,1375.211596
-2.900000,-3.200000,1257.354604
-2.900000,-3.100000,1150.251526
-2.900000,-3.000000,1054.122732
-2.900000,-2.900000,968.895320
-2.900000,-2.800000,894.241361
-2.900000,-2.700000,829.625120
-2.900000,-2.600000,774.354066
-2.900000,-2.500000,727.629228
-2.900000,-2.400000,688.591504
-2.900000,-2.300000,656.361694
-2.900000,-2.200000,630.073166
-2.900000,-2.100000,608.896925
-2.900000,-2.000000,592.059518
-2.900000,-1.900000,578.854619
-2.900000,-1.800000,568.649317
-2.900000,-1.700000,560.886193
-2.900000,-1.600000,555.082189
-2.900000,-1.500000,550.825180
-2.900000,-1.400000,547.768986
-2.900000,-1.300000,545.627424
-2.900000,-1.200000,544.167879
-2.900000,-1.100000,543.204719
-2.900000,-1.000000,542.592825
-2.900000,-0.900000,542.221392
-2.900000,-0.800000,542.008126
-2.900000,-0.700000,541.893916
-2.900000,-0.600000,541.838020
-2.900000,-0.500000,541.813794
-2.900000,-0.400000,541.804984
-2.900000,-0.300000,541.802581
-2.900000,-0.200000,541.802247
-2.900000,-0.100000,541.802313
-2.900000,-0.000000,541.802351
-2.900000,0.100000,541.802313
-2.900000,0.200000,541.802247
-2.900000,0.300000,541.802581
-2.900000,0.400000,541.804984
-2.900000,0.500000,541.813794
-2.900000,0.600000,541.838020
-2.900000,0.700000,541.893916
-2.900000,0.800000,542.008126
-2.900000,0.900000,542.221392
-2.900000,1.000000,542.592825
-2.900000,1.100000,543.204719
-2.900000,1.200000,544.167879
-2.900000,1.300000,545.627424
-2.900000,1.400000,547.768986
-2.900000,1.500000,550.825180
-2.900000,1.600000,555.082189
-2.900000,1.700000,560.886193
-2.900000,1.800000,568.649317
-2.900000,1.900000,578.854619
-2.900000,2.000000,592.059518
-2.900000,2.100000,608.896925
-2.900000,2.200000,630.073166
-2.900000,2.300000,656.361694
-2.900000,2.400000,688.591504
-2.900000,2.500000,727.629228
-2.900000,2.600000,774.354066
-2.900000,2.700000,829.625120
-2.900000,2.800000,894.241362
-2.900000,2.900000,968.895320
-2.900000,3.000000,1054.122733
-2.900000,3.100000,1150.251527
-2.900000,3.200000,1257.354605
-2.900000,3.300000,1375.211597
-2.900000,3.400000,1503.284807
-2.900000,3.500000,1640.713830
-2.900000,3.600000,1786.331703
-2.900000,3.700000,1938.703046
-2.900000,3.800000,2096.181982
-2.900000,3.900000,2256.985014
-2.900000,4.000000,2419.272113
-2.900000,4.100000,2581.228413
-2.900000,4.200000,2741.139224
-2.900000,4.300000,2897.452435
-2.900000,4.400000,3048.824467
-2.900000,4.500000,3194.148260
-2.900000,4.600000,3332.563911
-2.900000,4.700000,3463.454213
-2.900000,4.800000,3586.428360
-2.900000,4.900000,3701.297433
-2.800000,-5.000000,3801.974305
-2.800000,-4.900000,3694.009349
-2.800000,-4.800000,3577.713011
-2.800000,-4.700000,3453.075770
-2.800000,-4.600000,3320.261545
-2.800000,-4.500000,3179.638540
-2.800000,-4.400000,3031.805700
-2.800000,-4.300000,2877.611180
-2.800000,-4.200000,2718.159060
-2.800000,-4.100000,2554.800790
-2.800000,-4.000000,2389.108816
-2.800000,-3.900000,2222.831467
-2.800000,-3.800000,2057.830337
-2.800000,-3.700000,1896.003865
-2.800000,-3.600000,1739.203032
-2.800000,-3.500000,1589.146668
-2.800000,-3.400000,1447.344341
-2.800000,-3.300000,1315.034063
-2.800000,-3.200000,1193.140106
-2.800000,-3.100000,1082.253629
-2.800000,-3.000000,982.635894
-2.800000,-2.900000,894.241361
-2.800000,-2.800000,816.756112
-2.800000,-2.700000,749.646172
-2.800000,-2.600000,692.210301
-2.800000,-2.500000,643.632495
-2.800000,-2.400000,603.030545
-2.800000,-2.300000,569.498220
-2.800000,-2.200000,542.139834
-2.800000,-2.100000,520.096889
-2.800000,-2.000000,502.567206
-2.800000,-1.900000,488.817393
-2.800000,-1.800000,478.189723
-2.800000,-1.700000,470.104545
-2.800000,-1.600000,464.059291
-2.800000,-1.500000,459.625035
-2.800000,-1.400000,456.441391
-2.800000,-1.300000,454.210374
-2.800000,-1.200000,452.689744
-2.800000,-1.100000,451.686171
-2.800000,-1.000000,451.048509
-2.800000,-0.900000,450.661343
-2.800000,-0.800000,450.438958
-2.800000,-0.700000,450.319782
-2.800000,-0.600000,450.261376
-2.800000,-0.500000,450.235987
-2.800000,-0.400000,450.226685
-2.800000,-0.300000,450.224084
-2.800000,-0.200000,450.223666
-2.800000,-0.100000,450.223693
-2.800000,-0.000000,450.223719
-2.800000,0.100000,450.223693
-2.800000,0.200000,450.223666
-2.800000,0.300000,450.224084
-2.800000,0.400000,450.226685
-2.800000,0.500000,450.235987
-2.800000,0.600000,450.261376
-2.800000,0.700000,450.319782
-2.800000,0.800000,450.438958
-2.800000,0.900000,450.661343
-2.800000,1.000000,451.048509
-2.800000,1.100000,451.686171
-2.800000,1.200000,452.689744
-2.800000,1.300000,454.210374
-2.800000,1.400000,456.441391
-2.800000,1.500000,459.625035
-2.800000,1.600000,464.059291
-2.800000,1.700000,470.104545
-2.800000,1.800000,478.189723
-2.800000,1.900000,488.817393
-2.800000,2.000000,502.567206
-2.800000,2.100000,520.096889
-2.800000,2.200000,542.139834
-2.800000,2.300000,569.498220
-2.800000,2.400000,603.030545
-2.800000,2.500000,643.632496
-2.800000,2.600000,692.210301
-2.800000,2.700000,749.646172
-2.800000,2.800000,816.756112
-2.800000,2.900000,894.241362
-2.800000,3.000000,982.635894
-2.800000,3.100000,1082.253630
-2.800000,3.200000,1193.140107
-2.800000,3.300000,1315.034064
-2.800000,3.400000,1447.344342
-2.800000,3.500000,1589.146670
-2.800000,3.600000,1739.203035
-2.800000,3.700000,1896.003869
-2.800000,3.800000,2057.830342
-2.800000,3.900000,2222.831473
-2.800000,4.000000,2389.108824
-2.800000,4.100000,2554.800799
-2.800000,4.200000,2718.159071
-2.800000,4.300000,2877.611194
-2.800000,4.400000,3031.805717
-2.800000,4.500000,3179.638561
-2.800000,4.600000,3320.261569
-2.800000,4.700000,3453.075800
-2.800000,4.800000,3577.713046
-2.800000,4.900000,3694.009391
-2.700000,-5.000000,3796.863181
-2.700000,-4.900000,3687.862879
-2.700000,-4.800000,3570.351041
-2.700000,-4.700000,3444.295520
-2.700000,-4.600000,3309.838131
-2.700000,-4.500000,3167.326868
-2.700000,-4.400000,3017.344016
-2.700000,-4.300000,2860.726525
-2.700000,-4.200000,2698.574711
-2.700000,-4.100000,2532.245576
-2.700000,-4.000000,2363.327928
-2.700000,-3.900000,2193.598106
-2.700000,-3.800000,2024.957310
-2.700000,-3.700000,1859.354065
-2.700000,-3.600000,1698.697740
-2.700000,-3.500000,1544.770767
-2.700000,-3.400000,1399.147836
-2.700000,-3.300000,1263.129730
-2.700000,-3.200000,1137.697531
-2.700000,-3.100000,1023.490302
-2.700000,-3.000000,920.806301
-2.700000,-2.900000,829.625120
-2.700000,-2.800000,749.646172
-2.700000,-2.700000,680.337926
-2.700000,-2.600000,620.992221
-2.700000,-2.500000,570.778644
-2.700000,-2.400000,528.795075
-2.700000,-2.300000,494.111779
-2.700000,-2.200000,465.807672
-2.700000,-2.100000,442.998370
-2.700000,-2.000000,424.856428
-2.700000,-1.900000,410.624609
-2.700000,-1.800000,399.623292
-2.700000,-1.700000,391.253191
-2.700000,-1.600000,384.994499
-2.700000,-1.500000,380.403435
-2.700000,-1.400000,377.107047
-2.700000,-1.300000,374.796909
-2.700000,-1.200000,373.222265
-2.700000,-1.100000,372.182971
-2.700000,-1.000000,371.522545
-2.700000,-0.900000,371.121495
-2.700000,-0.800000,370.891075
-2.700000,-0.700000,370.767536
-2.700000,-0.600000,370.706936
-2.700000,-0.500000,370.680542
-2.700000,-0.400000,370.670823
-2.700000,-0.300000,370.668063
-2.700000,-0.200000,370.667581
-2.700000,-0.100000,370.667581
-2.700000,-0.000000,370.667597
-2.700000,0.100000,370.667581
-2.700000,0.200000,370.667581
-2.700000,0.300000,370.668063
-2.700000,0.400000,370.670823
-2.700000,0.500000,370.680542
-2.700000,0.600000,370.706936
-2.700000,0.700000,370.767536
-2.700000,0.800000,370.891075
-2.700000,0.900000,371.121495
-2.700000,1.000000,371.522545
-2.700000,1.100000,372.182971
-2.700000,1.200000,373.222265
-2.700000,1.300000,374.796909
-2.700000,1.400000,377.107047
-2.700000,1.500000,380.403435
-2.700000,1.600000,384.994499
-2.700000,1.700000,391.253191
-2.700000,1.800000,399.623292
-2.700000,1.900000,410.624609
-2.700000,2.000000,424.856428
-2.700000,2.100000,442.998370
-2.700000,2.200000,465.807672
-2.700000,2.300000,494.111779
-2.700000,2.400000,528.795075
-2.700000,2.500000,570.778644
-2.700000,2.600000,620.992221
-2.700000,2.700000,680.337926
-2.700000,2.800000,749.646172
-2.700000,2.900000,829.625120
-2.700000,3.000000,920.806301
-2.700000,3.100000,1023.490303
-2.700000,3.200000,1137.697532
-2.700000,3.300000,1263.129731
-2.700000,3.400000,1399.147838
-2.700000,3.500000,1544.770768
-2.700000,3.600000,1698.697743
-2.700000,3.700000,1859.354068
-2.700000,3.800000,2024.957315
-2.700000,3.900000,2193.598112
-2.700000,4.000000,2363.327935
-2.700000,4.100000,2532.245585
-2.700000,4.200000,2698.574722
-2.700000,4.300000,2860.726538
-2.700000,4.400000,3017.344033
-2.700000,4.500000,3167.326889
-2.700000,4.600000,3309.838156
-2.700000,4.700000,3444.295549
-2.700000,4.800000,3570.351076
-2.700000,4.900000,3687.862920
-2.600000,-5.000000,3792.598256
-2.600000,-4.900000,3682.725118
-2.600000,-4.800000,3564.187545
-2.600000,-4.700000,3436.933835
-2.600000,-4.600000,3301.086584
-2.600000,-4.500000,3156.976038
-2.600000,-4.400000,3005.169631
-2.600000,-4.300000,2846.493987
-2.600000,-4.200000,2682.045348
-2.600000,-4.100000,2513.184546
-2.600000,-4.000000,2341.513470
-2.600000,-3.900000,2168.831598
-2.600000,-3.800000,1997.073366
-2.600000,-3.700000,1828.229764
-2.600000,-3.600000,1664.260056
-2.600000,-3.500000,1507.001376
-2.600000,-3.400000,1358.084757
-2.600000,-3.300000,1218.865586
-2.600000,-3.200000,1090.374648
-2.600000,-3.100000,973.293180
-2.600000,-3.000000,867.952265
-2.600000,-2.900000,774.354066
-2.600000,-2.800000,692.210301
-2.600000,-2.700000,620.992221
-2.600000,-2.600000,559.986214
-2.600000,-2.500000,508.349801
-2.600000,-2.400000,465.163905
-2.600000,-2.300000,429.478618
-2.600000,-2.200000,400.350945
-2.600000,-2.100000,376.874111
-2.600000,-2.000000,358.198763
-2.600000,-1.900000,343.546957
-2.600000,-1.800000,332.220038
-2.600000,-1.700000,323.601638
-2.600000,-1.600000,317.156940
-2.600000,-1.500000,312.429226
-2.600000,-1.400000,309.034593
-2.600000,-1.300000,306.655519
-2.600000,-1.200000,305.033822
-2.600000,-1.100000,303.963421
-2.600000,-1.000000,303.283181
-2.600000,-0.900000,302.870057
-2.600000,-0.800000,302.632658
-2.600000,-0.700000,302.505338
-2.600000,-0.600000,302.442846
-2.600000,-0.500000,302.415593
-2.600000,-0.400000,302.405525
-2.600000,-0.300000,302.402636
-2.600000,-0.200000,302.402107
-2.600000,-0.100000,302.402087
-2.600000,-0.000000,302.402097
-2.600000,0.100000,302.402087
-2.600000,0.200000,302.402107
-2.600000,0.300000,302.402636
-2.600000,0.400000,302.405525
-2.600000,0.500000,302.415593
-2.600000,0.600000,302.442846
-2.600000,0.700000,302.505338
-2.600000,0.800000,302.632658
-2.600000,0.900000,302.870057
-2.600000,1.000000,303.283181
-2.600000,1.100000,303.963421
-2.600000,1.200000,305.033822
-2.600000,1.300000,306.655519
-2.600000,1.400000,309.034593
-2.600000,1.500000,312.429226
-2.600000,1.600000,317.156940
-2.600000,1.700000,323.601638
-2.600000,1.800000,332.220038
-2.600000,1.900000,343.546957
-2.600000,2.000000,358.198763
-2.600000,2.100000,376.874111
-2.600000,2.200000,400.350945
-2.600000,2.300000,429.478618
-2.600000,2.400000,465.163905
-2.600000,2.500000,508.349801
-2.600000,2.600000,559.986214
-2.600000,2.700000,620.992221
-2.600000,2.800000,692.210301
-2.600000,2.900000,774.354066
-2.600000,3.000000,867.952265
-2.600000,3.100000,973.293181
-2.600000,3.200000,1090.374649
-2.600000,3.300000,1218.865587
-2.600000,3.400000,1358.084758
-2.600000,3.500000,1507.001378
-2.600000,3.600000,1664.260059
-2.600000,3.700000,1828.229768
-2.600000,3.800000,1997.073370
-2.600000,3.900000,2168.831604
-2.600000,4.000000,2341.513477
-2.600000,4.100000,2513.184555
-2.600000,4.200000,2682.045359
-2.600000,4.300000,2846.494000
-2.600000,4.400000,3005.169648
-2.600000,4.500000,3156.976058
-2.600000,4.600000,3301.086608
-2.600000,4.700000,3436.933864
-2.600000,4.800000,3564.187579
-2.600000,4.900000,3682.725159
-2.500000,-5.000000,3789.072743
-2.500000,-4.900000,3678.470375
-2.500000,-4.800000,3559.075169
-2.500000,-4.700000,3430.818766
-2.500000,-4.600000,3293.807299
-2.500000,-4.500000,3148.355699
-2.500000,-4.400000,2995.018425
-2.500000,-4.300000,2834.612855
-2.500000,-4.200000,2668.231187
-2.500000,-4.100000,2497.236835
-2.500000,-4.000000,2323.242095
-2.500000,-3.900000,2148.065409
-2.500000,-3.800000,1973.668837
-2.500000,-3.700000,1802.078982
-2.500000,-3.600000,1635.297230
-2.500000,-3.500000,1475.207154
-2.500000,-3.400000,1323.487851
-2.500000,-3.300000,1181.541515
-2.500000,-3.200000,1050.441732
-2.500000,-3.100000,930.906245
-2.500000,-3.000000,823.294737
-2.500000,-2.900000,727.629228
-2.500000,-2.800000,643.632495
-2.500000,-2.700000,570.778644
-2.500000,-2.600000,508.349801
-2.500000,-2.500000,455.493479
-2.500000,-2.400000,411.276328
-2.500000,-2.300000,374.731337
-2.500000,-2.200000,344.896863
-2.500000,-2.100000,320.847018
-2.500000,-2.000000,301.713721
-2.500000,-1.900000,286.701296
-2.500000,-1.800000,275.094778
-2.500000,-1.700000,266.263151
-2.500000,-1.600000,259.658717
-2.500000,-1.500000,254.813654
-2.500000,-1.400000,251.334658
-2.500000,-1.300000,248.896394
-2.500000,-1.200000,247.234304
-2.500000,-1.100000,246.137205
-2.500000,-1.000000,245.439967
-2.500000,-0.900000,245.016491
-2.500000,-0.800000,244.773116
-2.500000,-0.700000,244.642564
-2.500000,-0.600000,244.578462
-2.500000,-0.500000,244.550482
-2.500000,-0.400000,244.540124
-2.500000,-0.300000,244.537132
-2.500000,-0.200000,244.536568
-2.500000,-0.100000,244.536534
-2.500000,-0.000000,244.536540
-2.500000,0.100000,244.536534
-2.500000,0.200000,244.536568
-2.500000,0.300000,244.537132
-2.500000,0.400000,244.540124
-2.500000,0.500000,244.550482
-2.500000,0.600000,244.578462
-2.500000,0.700000,244.642564
-2.500000,0.800000,244.773116
-2.500000,0.900000,245.016491
-2.500000,1.000000,245.439967
-2.500000,1.100000,246.137205
-2.500000,1.200000,247.234304
-2.500000,1.300000,248.896394
-2.500000,1.400000,251.334658
-2.500000,1.500000,254.813654
-2.500000,1.600000,259.658717
-2.500000,1.700000,266.263151
-2.500000,1.800000,275.094778
-2.500000,1.900000,286.701296
-2.500000,2.000000,301.713721
-2.500000,2.100000,320.847018
-2.500000,2.200000,344.896863
-2.500000,2.300000,374.731337
-2.500000,2.400000,411.276329
-2.500000,2.500000,455.493479
-2.500000,2.600000,508.349801
-2.500000,2.700000,570.778644
-2.500000,2.800000,643.632496
-2.500000,2.900000,727.629228
-2.500000,3.000000,823.294737
-2.500000,3.100000,930.906246
-2.500000,3.200000,1050.441732
-2.500000,3.300000,1181.541516
-2.500000,3.400000,1323.487852
-2.500000,3.500000,1475.207155
-2.500000,3.600000,1635.297233
-2.500000,3.700000,1802.078986
-2.500000,3.800000,1973.668841
-2.500000,3.900000,2148.065414
-2.500000,4.000000,2323.242101
-2.500000,4.100000,2497.236843
-2.500000,4.200000,2668.231197
-2.500000,4.300000,2834.612869
-2.500000,4.400000,2995.018442
-2.500000,4.500000,3148.355718
-2.500000,4.600000,3293.807323
